order_id,store_id,partner_id,category,order_time,promised_time,delivered_time,delivered_time_dt,delivery_minutes,vehicle_type,at_risk,order_hour,city,locality,is_on_time,predicted_at_risk
O01650,S003,P054,Fruits & Vegetables,2026-06-04 19:36:00,2026-06-04 19:46:00,2026-06-04 19:53:21,2026-06-04 19:53:21,17.35,bike,1,19,Mumbai,Powai,0,
O00236,S010,P035,Grocery,2026-06-28 07:08:00,2026-06-28 07:18:00,2026-06-28 07:12:48,2026-06-28 07:12:48,4.8,bike,0,7,Mumbai,Goregaon,1,0.0
O01576,S008,P021,Bakery,2026-06-23 14:35:00,2026-06-23 14:45:00,2026-06-23 14:42:44,2026-06-23 14:42:44,7.733333333333333,bicycle,0,14,Mumbai,Worli,1,1.0
O00037,S007,P026,Household,2026-06-09 20:49:00,2026-06-09 20:59:00,2026-06-09 21:06:28,2026-06-09 21:06:28,17.466666666666665,scooter,1,20,Mumbai,Borivali,0,
O00604,S008,P044,Personal Care,2026-06-26 11:22:00,2026-06-26 11:32:00,2026-06-26 11:30:48,2026-06-26 11:30:48,8.8,scooter,0,11,Mumbai,Worli,1,
O01051,S019,P029,Snacks,2026-06-26 15:20:00,2026-06-26 15:30:00,2026-06-26 15:28:21,2026-06-26 15:28:21,8.35,bike,0,15,Bengaluru,Yelahanka,1,
O01702,S011,P041,Dairy,2026-06-07 19:48:00,2026-06-07 19:58:00,2026-06-07 19:56:18,2026-06-07 19:56:18,8.3,bike,0,19,Bengaluru,Koramangala,1,
O01589,S019,P042,Fruits & Vegetables,2026-06-11 16:54:00,2026-06-11 17:04:00,2026-06-11 17:03:13,2026-06-11 17:03:13,9.216666666666669,bike,0,16,Bengaluru,Yelahanka,1,
O01016,S020,P040,Snacks,2026-06-27 16:32:00,2026-06-27 16:42:00,2026-06-27 16:41:45,2026-06-27 16:41:45,9.75,bike,0,16,Bengaluru,Malleshwaram,1,1.0
O00425,S004,P055,Household,2026-06-03 12:42:00,2026-06-03 12:52:00,2026-06-03 12:48:31,2026-06-03 12:48:31,6.516666666666667,bike,0,12,Mumbai,Dadar,1,
O01334,S017,P034,Household,2026-06-15 19:21:00,2026-06-15 19:31:00,2026-06-15 19:28:05,2026-06-15 19:28:05,7.083333333333333,bike,0,19,Bengaluru,JP Nagar,1,
O00663,S017,P040,Beverages,2026-06-02 12:38:00,2026-06-02 12:48:00,2026-06-02 12:47:51,2026-06-02 12:47:51,9.85,bike,0,12,Bengaluru,JP Nagar,1,
O01481,S001,P003,Household,2026-06-14 10:21:00,2026-06-14 10:31:00,2026-06-14 10:28:36,2026-06-14 10:28:36,7.6,bike,0,10,Mumbai,Andheri,1,
O00523,S017,P020,Household,2026-06-23 19:35:00,2026-06-23 19:45:00,2026-06-23 19:44:01,2026-06-23 19:44:01,9.016666666666667,bike,0,19,Bengaluru,JP Nagar,1,
O00397,S015,P024,Bakery,2026-06-25 19:46:00,2026-06-25 19:56:00,2026-06-25 19:57:33,2026-06-25 19:57:33,11.55,bike,1,19,Bengaluru,Jayanagar,0,
O00711,S013,P040,Grocery,2026-06-17 07:29:00,2026-06-17 07:39:00,2026-06-17 07:37:17,2026-06-17 07:37:17,8.283333333333333,bike,0,7,Bengaluru,Whitefield,1,
O01325,S018,P039,Snacks,2026-06-27 18:30:00,2026-06-27 18:40:00,2026-06-27 18:37:32,2026-06-27 18:37:32,7.533333333333333,bike,0,18,Bengaluru,Electronic City,1,
O00141,S019,P021,Grocery,2026-06-06 10:08:00,2026-06-06 10:18:00,2026-06-06 10:16:43,2026-06-06 10:16:43,8.716666666666667,bicycle,0,10,Bengaluru,Yelahanka,1,
O00986,S016,P018,Fruits & Vegetables,2026-06-03 19:51:00,2026-06-03 20:01:00,2026-06-03 20:01:03,2026-06-03 20:01:03,10.05,scooter,1,19,Bengaluru,Marathahalli,0,
O01510,S002,P012,Bakery,2026-06-19 11:35:00,2026-06-19 11:45:00,2026-06-19 11:44:52,2026-06-19 11:44:52,9.866666666666667,bike,0,11,Mumbai,Bandra,1,
O00225,S010,P040,Snacks,2026-06-17 17:37:00,2026-06-17 17:47:00,2026-06-17 17:45:05,2026-06-17 17:45:05,8.083333333333334,bike,0,17,Mumbai,Goregaon,1,
O00640,S009,P019,Beverages,2026-06-14 08:04:00,2026-06-14 08:14:00,2026-06-14 08:12:23,2026-06-14 08:12:23,8.383333333333333,bike,0,8,Mumbai,Kurla,1,
O00956,S010,P013,Snacks,2026-06-14 12:25:00,2026-06-14 12:35:00,2026-06-14 12:34:23,2026-06-14 12:34:23,9.383333333333333,bike,0,12,Mumbai,Goregaon,1,
O01621,S014,P031,Household,2026-06-11 17:06:00,2026-06-11 17:16:00,2026-06-11 17:18:12,2026-06-11 17:18:12,12.2,bike,1,17,Bengaluru,HSR Layout,0,1.0
O00231,S005,P049,Household,2026-06-17 16:20:00,2026-06-17 16:30:00,2026-06-17 16:27:08,2026-06-17 16:27:08,7.133333333333334,bike,0,16,Mumbai,Malad,1,
O00955,S011,P029,Bakery,2026-06-28 19:16:00,2026-06-28 19:26:00,2026-06-28 19:26:20,2026-06-28 19:26:20,10.333333333333334,bike,1,19,Bengaluru,Koramangala,0,
O00025,S012,P057,Snacks,2026-06-29 09:18:00,2026-06-29 09:28:00,2026-06-29 09:27:32,2026-06-29 09:27:32,9.533333333333331,bicycle,0,9,Bengaluru,Indiranagar,1,
O00572,S016,P057,Grocery,2026-06-17 20:28:00,2026-06-17 20:38:00,2026-06-17 20:36:59,2026-06-17 20:36:59,8.983333333333333,bicycle,0,20,Bengaluru,Marathahalli,1,
O01345,S013,P050,Fruits & Vegetables,2026-06-07 12:04:00,2026-06-07 12:14:00,2026-06-07 12:10:29,2026-06-07 12:10:29,6.483333333333333,bike,0,12,Bengaluru,Whitefield,1,0.0
O00849,S012,P057,Grocery,2026-06-04 12:29:00,2026-06-04 12:39:00,2026-06-04 12:35:04,2026-06-04 12:35:04,6.066666666666666,bicycle,0,12,Bengaluru,Indiranagar,1,
O00119,S001,P058,Bakery,2026-06-29 10:34:00,2026-06-29 10:44:00,2026-06-29 10:42:15,2026-06-29 10:42:15,8.25,bike,0,10,Mumbai,Andheri,1,
O01292,S018,P043,Snacks,2026-06-24 19:24:00,2026-06-24 19:34:00,2026-06-24 19:32:23,2026-06-24 19:32:23,8.383333333333333,bike,0,19,Bengaluru,Electronic City,1,
O01344,S015,P030,Bakery,2026-06-04 06:46:00,2026-06-04 06:56:00,2026-06-04 06:55:41,2026-06-04 06:55:41,9.683333333333334,bike,0,6,Bengaluru,Jayanagar,1,
O01354,S011,P001,Dairy,2026-06-29 14:09:00,2026-06-29 14:19:00,2026-06-29 14:20:25,2026-06-29 14:20:25,11.416666666666666,scooter,1,14,Bengaluru,Koramangala,0,
O01499,S002,P043,Beverages,2026-06-02 15:22:00,2026-06-02 15:32:00,2026-06-02 15:33:43,2026-06-02 15:33:43,11.716666666666669,bike,1,15,Mumbai,Bandra,0,0.0
O00562,S007,P017,Snacks,2026-06-24 06:01:00,2026-06-24 06:11:00,2026-06-24 06:16:40,2026-06-24 06:16:40,15.666666666666666,bike,1,6,Mumbai,Borivali,0,
O00159,S004,P023,Fruits & Vegetables,2026-06-04 10:43:00,2026-06-04 10:53:00,2026-06-04 10:49:11,2026-06-04 10:49:11,6.183333333333334,bike,0,10,Mumbai,Dadar,1,
O01205,S013,P037,Grocery,2026-06-10 06:34:00,2026-06-10 06:44:00,2026-06-10 06:42:44,2026-06-10 06:42:44,8.733333333333333,scooter,0,6,Bengaluru,Whitefield,1,0.0
O00868,S019,P047,Bakery,2026-06-11 18:46:00,2026-06-11 18:56:00,2026-06-11 18:54:32,2026-06-11 18:54:32,8.533333333333333,bicycle,0,18,Bengaluru,Yelahanka,1,
O00538,S003,P023,Personal Care,2026-06-29 09:21:00,2026-06-29 09:31:00,2026-06-29 09:29:57,2026-06-29 09:29:57,8.95,bike,0,9,Mumbai,Powai,1,
O01010,S003,P043,Bakery,2026-06-05 08:10:00,2026-06-05 08:20:00,2026-06-05 08:20:11,2026-06-05 08:20:11,10.183333333333334,bike,1,8,Mumbai,Powai,0,0.0
O01128,S015,P041,Beverages,2026-06-03 08:43:00,2026-06-03 08:53:00,2026-06-03 08:52:34,2026-06-03 08:52:34,9.566666666666666,bike,0,8,Bengaluru,Jayanagar,1,
O01448,S014,P006,Dairy,2026-06-20 21:50:00,2026-06-20 22:00:00,2026-06-20 22:02:32,2026-06-20 22:02:32,12.533333333333331,bike,1,21,Bengaluru,HSR Layout,0,
O01495,S017,P015,Beverages,2026-06-24 16:07:00,2026-06-24 16:17:00,2026-06-24 16:14:21,2026-06-24 16:14:21,7.35,bike,0,16,Bengaluru,JP Nagar,1,
O00072,S018,P050,Bakery,2026-06-15 13:46:00,2026-06-15 13:56:00,2026-06-15 13:49:29,2026-06-15 13:49:29,3.4833333333333334,bike,0,13,Bengaluru,Electronic City,1,
O00352,S018,P019,Dairy,2026-06-25 13:47:00,2026-06-25 13:57:00,2026-06-25 13:53:59,2026-06-25 13:53:59,6.983333333333333,bike,0,13,Bengaluru,Electronic City,1,0.0
O01245,S017,P019,Beverages,2026-06-14 15:45:00,2026-06-14 15:55:00,2026-06-14 15:57:36,2026-06-14 15:57:36,12.6,bike,1,15,Bengaluru,JP Nagar,0,
O01115,S008,P038,Grocery,2026-06-15 15:21:00,2026-06-15 15:31:00,2026-06-15 15:27:37,2026-06-15 15:27:37,6.616666666666666,bike,0,15,Mumbai,Worli,1,0.0
O00862,S015,P011,Dairy,2026-06-23 15:11:00,2026-06-23 15:21:00,2026-06-23 15:19:11,2026-06-23 15:19:11,8.183333333333334,bike,0,15,Bengaluru,Jayanagar,1,
O01536,S006,P008,Beverages,2026-06-09 14:14:00,2026-06-09 14:24:00,2026-06-09 14:21:19,2026-06-09 14:21:19,7.316666666666666,bike,0,14,Mumbai,Chembur,1,
O00369,S006,P004,Fruits & Vegetables,2026-06-21 11:44:00,2026-06-21 11:54:00,2026-06-21 11:53:13,2026-06-21 11:53:13,9.216666666666669,bike,0,11,Mumbai,Chembur,1,
O00095,S019,P038,Grocery,2026-06-25 18:17:00,2026-06-25 18:27:00,2026-06-25 18:22:50,2026-06-25 18:22:50,5.833333333333333,bike,0,18,Bengaluru,Yelahanka,1,
O01063,S012,P054,Personal Care,2026-06-19 20:18:00,2026-06-19 20:28:00,2026-06-19 20:28:36,2026-06-19 20:28:36,10.6,bike,1,20,Bengaluru,Indiranagar,0,
O01709,S007,P014,Beverages,2026-06-10 20:01:00,2026-06-10 20:11:00,2026-06-10 20:17:04,2026-06-10 20:17:04,16.066666666666666,scooter,1,20,Mumbai,Borivali,0,1.0
O01789,S016,P023,Household,2026-06-26 13:23:00,2026-06-26 13:33:00,2026-06-26 13:32:20,2026-06-26 13:32:20,9.333333333333334,bike,0,13,Bengaluru,Marathahalli,1,
O01257,S004,P001,Household,2026-06-29 18:25:00,2026-06-29 18:35:00,2026-06-29 18:31:41,2026-06-29 18:31:41,6.683333333333334,scooter,0,18,Mumbai,Dadar,1,1.0
O01037,S019,P036,Fruits & Vegetables,2026-06-28 10:31:00,2026-06-28 10:41:00,2026-06-28 10:36:59,2026-06-28 10:36:59,5.983333333333333,bike,0,10,Bengaluru,Yelahanka,1,
O00144,S004,P032,Bakery,2026-06-03 21:20:00,2026-06-03 21:30:00,2026-06-03 21:35:09,2026-06-03 21:35:09,15.15,scooter,1,21,Mumbai,Dadar,0,
O00070,S003,P033,Household,2026-06-01 20:52:00,2026-06-01 21:02:00,2026-06-01 21:08:06,2026-06-01 21:08:06,16.1,scooter,1,20,Mumbai,Powai,0,
O00066,S009,P050,Household,2026-06-06 17:47:00,2026-06-06 17:57:00,2026-06-06 17:58:58,2026-06-06 17:58:58,11.966666666666669,bike,1,17,Mumbai,Kurla,0,
O00509,S013,P026,Personal Care,2026-06-03 14:51:00,2026-06-03 15:01:00,2026-06-03 14:58:14,2026-06-03 14:58:14,7.233333333333333,scooter,0,14,Bengaluru,Whitefield,1,0.0
O01610,S003,P008,Snacks,2026-06-06 19:11:00,2026-06-06 19:21:00,2026-06-06 19:24:53,2026-06-06 19:24:53,13.883333333333333,bike,1,19,Mumbai,Powai,0,
O01549,S020,P025,Personal Care,2026-06-21 12:33:00,2026-06-21 12:43:00,2026-06-21 12:41:02,2026-06-21 12:41:02,8.033333333333333,scooter,0,12,Bengaluru,Malleshwaram,1,
O00803,S005,P035,Fruits & Vegetables,2026-06-07 17:06:00,2026-06-07 17:16:00,2026-06-07 17:16:26,2026-06-07 17:16:26,10.433333333333334,bike,1,17,Mumbai,Malad,0,
O00978,S004,P026,Household,2026-06-19 21:06:00,2026-06-19 21:16:00,2026-06-19 21:21:27,2026-06-19 21:21:27,15.45,scooter,1,21,Mumbai,Dadar,0,
O00580,S020,P038,Snacks,2026-06-08 12:08:00,2026-06-08 12:18:00,2026-06-08 12:19:22,2026-06-08 12:19:22,11.366666666666667,bike,1,12,Bengaluru,Malleshwaram,0,
O00980,S020,P029,Household,2026-06-24 23:58:00,2026-06-25 00:08:00,2026-06-25 00:06:36,2026-06-25 00:06:36,8.6,bike,0,23,Bengaluru,Malleshwaram,1,1.0
O00750,S010,P018,Household,2026-06-25 13:07:00,2026-06-25 13:17:00,2026-06-25 13:12:58,2026-06-25 13:12:58,5.966666666666667,scooter,0,13,Mumbai,Goregaon,1,
O00736,S001,P008,Household,2026-06-11 12:36:00,2026-06-11 12:46:00,2026-06-11 12:43:46,2026-06-11 12:43:46,7.766666666666667,bike,0,12,Mumbai,Andheri,1,0.0
O01361,S006,P036,Dairy,2026-06-18 13:18:00,2026-06-18 13:28:00,2026-06-18 13:28:14,2026-06-18 13:28:14,10.233333333333333,bike,1,13,Mumbai,Chembur,0,
O01134,S005,P029,Snacks,2026-06-27 12:51:00,2026-06-27 13:01:00,2026-06-27 12:56:36,2026-06-27 12:56:36,5.6,bike,0,12,Mumbai,Malad,1,
O01719,S020,P048,Grocery,2026-06-05 07:26:00,2026-06-05 07:36:00,2026-06-05 07:31:28,2026-06-05 07:31:28,5.466666666666667,bike,0,7,Bengaluru,Malleshwaram,1,
O01561,S008,P019,Dairy,2026-06-30 12:26:00,2026-06-30 12:36:00,2026-06-30 12:35:19,2026-06-30 12:35:19,9.316666666666666,bike,0,12,Mumbai,Worli,1,
O01685,S017,P026,Bakery,2026-06-20 21:22:00,2026-06-20 21:32:00,2026-06-20 21:30:16,2026-06-20 21:30:16,8.266666666666667,scooter,0,21,Bengaluru,JP Nagar,1,
O00879,S005,P013,Dairy,2026-06-27 12:35:00,2026-06-27 12:45:00,2026-06-27 12:38:22,2026-06-27 12:38:22,3.3666666666666667,bike,0,12,Mumbai,Malad,1,
O01756,S016,P050,Bakery,2026-06-22 07:54:00,2026-06-22 08:04:00,2026-06-22 08:08:57,2026-06-22 08:08:57,14.95,bike,1,7,Bengaluru,Marathahalli,0,
O01302,S002,P035,Beverages,2026-06-21 16:01:00,2026-06-21 16:11:00,2026-06-21 16:09:04,2026-06-21 16:09:04,8.066666666666666,bike,0,16,Mumbai,Bandra,1,
O00644,S012,P030,Grocery,2026-06-11 06:48:00,2026-06-11 06:58:00,2026-06-11 06:56:54,2026-06-11 06:56:54,8.9,bike,0,6,Bengaluru,Indiranagar,1,
O00027,S004,P057,Dairy,2026-06-09 07:06:00,2026-06-09 07:16:00,2026-06-09 07:13:12,2026-06-09 07:13:12,7.2,bicycle,0,7,Mumbai,Dadar,1,
O00564,S005,P024,Fruits & Vegetables,2026-06-08 21:37:00,2026-06-08 21:47:00,2026-06-08 21:51:29,2026-06-08 21:51:29,14.483333333333333,bike,1,21,Mumbai,Malad,0,
O00385,S010,P045,Fruits & Vegetables,2026-06-24 22:15:00,2026-06-24 22:25:00,2026-06-24 22:30:13,2026-06-24 22:30:13,15.216666666666669,bike,1,22,Mumbai,Goregaon,0,
O00323,S006,P028,Beverages,2026-06-14 11:50:00,2026-06-14 12:00:00,2026-06-14 11:59:51,2026-06-14 11:59:51,9.85,bike,0,11,Mumbai,Chembur,1,
O00938,S001,P004,Snacks,2026-06-11 17:55:00,2026-06-11 18:05:00,2026-06-11 17:57:57,2026-06-11 17:57:57,2.95,bike,0,17,Mumbai,Andheri,1,1.0
O00733,S020,P015,Beverages,2026-06-07 00:01:00,2026-06-07 00:11:00,2026-06-07 00:06:14,2026-06-07 00:06:14,5.233333333333333,bike,0,0,Bengaluru,Malleshwaram,1,
O00877,S017,P022,Snacks,2026-06-30 22:48:00,2026-06-30 22:58:00,2026-06-30 22:57:45,2026-06-30 22:57:45,9.75,bike,0,22,Bengaluru,JP Nagar,1,
O00643,S001,P015,Snacks,2026-06-05 01:13:00,2026-06-05 01:23:00,2026-06-05 01:19:07,2026-06-05 01:19:07,6.116666666666666,bike,0,1,Mumbai,Andheri,1,
O01107,S002,P049,Personal Care,2026-06-28 15:50:00,2026-06-28 16:00:00,2026-06-28 15:58:33,2026-06-28 15:58:33,8.55,bike,0,15,Mumbai,Bandra,1,
O00054,S008,P018,Bakery,2026-06-03 18:15:00,2026-06-03 18:25:00,2026-06-03 18:27:03,2026-06-03 18:27:03,12.05,scooter,1,18,Mumbai,Worli,0,
O00127,S017,P033,Beverages,2026-06-27 08:58:00,2026-06-27 09:08:00,2026-06-27 09:08:57,2026-06-27 09:08:57,10.95,scooter,1,8,Bengaluru,JP Nagar,0,0.0
O01221,S003,P050,Bakery,2026-06-28 20:24:00,2026-06-28 20:34:00,2026-06-28 20:38:24,2026-06-28 20:38:24,14.4,bike,1,20,Mumbai,Powai,0,1.0
O01757,S017,P017,Snacks,2026-06-26 12:41:00,2026-06-26 12:51:00,2026-06-26 12:53:23,2026-06-26 12:53:23,12.383333333333333,bike,1,12,Bengaluru,JP Nagar,0,
O01029,S005,P034,Beverages,2026-06-07 06:35:00,2026-06-07 06:45:00,2026-06-07 06:41:23,2026-06-07 06:41:23,6.383333333333334,bike,0,6,Mumbai,Malad,1,
O00601,S010,P022,Snacks,2026-06-26 15:16:00,2026-06-26 15:26:00,2026-06-26 15:25:37,2026-06-26 15:25:37,9.616666666666667,bike,0,15,Mumbai,Goregaon,1,
O01068,S016,P049,Fruits & Vegetables,2026-06-18 06:56:00,2026-06-18 07:06:00,2026-06-18 07:06:44,2026-06-18 07:06:44,10.733333333333333,bike,1,6,Bengaluru,Marathahalli,0,
O00292,S016,P014,Household,2026-06-10 22:00:00,2026-06-10 22:10:00,2026-06-10 22:05:59,2026-06-10 22:05:59,5.983333333333333,scooter,0,22,Bengaluru,Marathahalli,1,
O01299,S001,P008,Grocery,2026-06-25 20:59:00,2026-06-25 21:09:00,2026-06-25 21:11:56,2026-06-25 21:11:56,12.933333333333334,bike,1,20,Mumbai,Andheri,0,
O01260,S004,P029,Bakery,2026-06-06 07:47:00,2026-06-06 07:57:00,2026-06-06 07:54:48,2026-06-06 07:54:48,7.8,bike,0,7,Mumbai,Dadar,1,0.0
O00785,S009,P017,Dairy,2026-06-20 10:54:00,2026-06-20 11:04:00,2026-06-20 11:02:37,2026-06-20 11:02:37,8.616666666666667,bike,0,10,Mumbai,Kurla,1,
O01033,S019,P037,Personal Care,2026-06-12 11:42:00,2026-06-12 11:52:00,2026-06-12 11:51:32,2026-06-12 11:51:32,9.533333333333331,scooter,0,11,Bengaluru,Yelahanka,1,
O00281,S008,P016,Bakery,2026-06-12 08:12:00,2026-06-12 08:22:00,2026-06-12 08:23:36,2026-06-12 08:23:36,11.6,bike,1,8,Mumbai,Worli,0,
O00111,S004,P056,Bakery,2026-06-04 15:29:00,2026-06-04 15:39:00,2026-06-04 15:37:22,2026-06-04 15:37:22,8.366666666666667,bike,0,15,Mumbai,Dadar,1,
O00766,S013,P021,Bakery,2026-06-21 18:05:00,2026-06-21 18:15:00,2026-06-21 18:13:24,2026-06-21 18:13:24,8.4,bicycle,0,18,Bengaluru,Whitefield,1,0.0
O00455,S011,P045,Personal Care,2026-06-02 19:58:00,2026-06-02 20:08:00,2026-06-02 20:06:52,2026-06-02 20:06:52,8.866666666666667,bike,0,19,Bengaluru,Koramangala,1,
O00609,S016,P040,Grocery,2026-06-25 20:02:00,2026-06-25 20:12:00,2026-06-25 20:12:18,2026-06-25 20:12:18,10.3,bike,1,20,Bengaluru,Marathahalli,0,
O00161,S009,P019,Household,2026-06-04 00:47:00,2026-06-04 00:57:00,2026-06-04 00:54:48,2026-06-04 00:54:48,7.8,bike,0,0,Mumbai,Kurla,1,
O00826,S010,P023,Fruits & Vegetables,2026-06-01 16:12:00,2026-06-01 16:22:00,2026-06-01 16:21:49,2026-06-01 16:21:49,9.816666666666666,bike,0,16,Mumbai,Goregaon,1,
O01276,S005,P022,Household,2026-06-24 19:47:00,2026-06-24 19:57:00,2026-06-24 20:02:10,2026-06-24 20:02:10,15.166666666666666,bike,1,19,Mumbai,Malad,0,
O01482,S011,P060,Grocery,2026-06-08 14:51:00,2026-06-08 15:01:00,2026-06-08 14:59:38,2026-06-08 14:59:38,8.633333333333333,scooter,0,14,Bengaluru,Koramangala,1,
O01503,S009,P011,Fruits & Vegetables,2026-06-15 19:59:00,2026-06-15 20:09:00,2026-06-15 20:16:25,2026-06-15 20:16:25,17.416666666666668,bike,1,19,Mumbai,Kurla,0,
O00952,S011,P030,Grocery,2026-06-25 05:41:00,2026-06-25 05:51:00,2026-06-25 05:52:16,2026-06-25 05:52:16,11.266666666666667,bike,1,5,Bengaluru,Koramangala,0,
O01421,S020,P045,Fruits & Vegetables,2026-06-13 12:14:00,2026-06-13 12:24:00,2026-06-13 12:23:13,2026-06-13 12:23:13,9.216666666666669,bike,0,12,Bengaluru,Malleshwaram,1,1.0
O01182,S001,P011,Bakery,2026-06-01 07:49:00,2026-06-01 07:59:00,2026-06-01 07:59:17,2026-06-01 07:59:17,10.283333333333331,bike,1,7,Mumbai,Andheri,0,
O00432,S007,P016,Snacks,2026-06-12 10:06:00,2026-06-12 10:16:00,2026-06-12 10:16:12,2026-06-12 10:16:12,10.2,bike,1,10,Mumbai,Borivali,0,
O00660,S018,P010,Beverages,2026-06-11 13:20:00,2026-06-11 13:30:00,2026-06-11 13:27:28,2026-06-11 13:27:28,7.466666666666667,bike,0,13,Bengaluru,Electronic City,1,
O01487,S005,P028,Fruits & Vegetables,2026-06-18 07:28:00,2026-06-18 07:38:00,2026-06-18 07:38:59,2026-06-18 07:38:59,10.983333333333333,bike,1,7,Mumbai,Malad,0,
O01541,S004,P046,Snacks,2026-06-15 20:31:00,2026-06-15 20:41:00,2026-06-15 20:46:53,2026-06-15 20:46:53,15.883333333333333,bike,1,20,Mumbai,Dadar,0,1.0
O00933,S015,P010,Personal Care,2026-06-05 19:48:00,2026-06-05 19:58:00,2026-06-05 19:56:08,2026-06-05 19:56:08,8.133333333333333,bike,0,19,Bengaluru,Jayanagar,1,
O00304,S001,P035,Fruits & Vegetables,2026-06-01 01:46:00,2026-06-01 01:56:00,2026-06-01 01:52:27,2026-06-01 01:52:27,6.45,bike,0,1,Mumbai,Andheri,1,
O00148,S016,P005,Snacks,2026-06-27 06:27:00,2026-06-27 06:37:00,2026-06-27 06:37:36,2026-06-27 06:37:36,10.6,bike,1,6,Bengaluru,Marathahalli,0,
O00210,S006,P002,Dairy,2026-06-28 17:50:00,2026-06-28 18:00:00,2026-06-28 17:58:15,2026-06-28 17:58:15,8.25,bike,0,17,Mumbai,Chembur,1,
O00306,S012,P018,Fruits & Vegetables,2026-06-03 12:25:00,2026-06-03 12:35:00,2026-06-03 12:34:12,2026-06-03 12:34:12,9.2,scooter,0,12,Bengaluru,Indiranagar,1,
O00012,S012,P028,Fruits & Vegetables,2026-06-15 20:03:00,2026-06-15 20:13:00,2026-06-15 20:12:28,2026-06-15 20:12:28,9.466666666666669,bike,0,20,Bengaluru,Indiranagar,1,
O01238,S008,P018,Grocery,2026-06-04 12:14:00,2026-06-04 12:24:00,2026-06-04 12:24:00,2026-06-04 12:24:00,10.0,scooter,0,12,Mumbai,Worli,1,
O00434,S018,P025,Snacks,2026-06-27 14:55:00,2026-06-27 15:05:00,2026-06-27 15:02:06,2026-06-27 15:02:06,7.1,scooter,0,14,Bengaluru,Electronic City,1,
O01388,S009,P053,Household,2026-06-20 07:24:00,2026-06-20 07:34:00,2026-06-20 07:33:05,2026-06-20 07:33:05,9.083333333333334,scooter,0,7,Mumbai,Kurla,1,1.0
O00255,S009,P060,Beverages,2026-06-05 07:47:00,2026-06-05 07:57:00,2026-06-05 07:54:29,2026-06-05 07:54:29,7.483333333333333,scooter,0,7,Mumbai,Kurla,1,
O01264,S013,P009,Snacks,2026-06-04 19:08:00,2026-06-04 19:18:00,2026-06-04 19:14:24,2026-06-04 19:14:24,6.4,bike,0,19,Bengaluru,Whitefield,1,
O01720,S017,P004,Household,2026-06-01 16:02:00,2026-06-01 16:12:00,2026-06-01 16:13:30,2026-06-01 16:13:30,11.5,bike,1,16,Bengaluru,JP Nagar,0,
O00537,S011,P034,Personal Care,2026-06-06 15:50:00,2026-06-06 16:00:00,2026-06-06 15:57:01,2026-06-06 15:57:01,7.016666666666667,bike,0,15,Bengaluru,Koramangala,1,
O00820,S002,P038,Dairy,2026-06-11 06:17:00,2026-06-11 06:27:00,2026-06-11 06:29:19,2026-06-11 06:29:19,12.316666666666666,bike,1,6,Mumbai,Bandra,0,
O01023,S017,P005,Snacks,2026-06-11 11:49:00,2026-06-11 11:59:00,2026-06-11 11:59:17,2026-06-11 11:59:17,10.283333333333331,bike,1,11,Bengaluru,JP Nagar,0,
O01657,S016,P014,Dairy,2026-06-22 12:25:00,2026-06-22 12:35:00,2026-06-22 12:38:01,2026-06-22 12:38:01,13.016666666666667,scooter,1,12,Bengaluru,Marathahalli,0,
O01110,S017,P024,Bakery,2026-06-17 14:20:00,2026-06-17 14:30:00,2026-06-17 14:29:07,2026-06-17 14:29:07,9.116666666666667,bike,0,14,Bengaluru,JP Nagar,1,
O01475,S017,P032,Personal Care,2026-06-27 09:52:00,2026-06-27 10:02:00,2026-06-27 10:00:04,2026-06-27 10:00:04,8.066666666666666,scooter,0,9,Bengaluru,JP Nagar,1,
O00124,S007,P040,Beverages,2026-06-22 19:49:00,2026-06-22 19:59:00,2026-06-22 20:06:51,2026-06-22 20:06:51,17.85,bike,1,19,Mumbai,Borivali,0,
O01280,S018,P046,Beverages,2026-06-29 20:54:00,2026-06-29 21:04:00,2026-06-29 21:05:42,2026-06-29 21:05:42,11.7,bike,1,20,Bengaluru,Electronic City,0,
O00612,S002,P033,Household,2026-06-13 20:49:00,2026-06-13 20:59:00,2026-06-13 21:01:12,2026-06-13 21:01:12,12.2,scooter,1,20,Mumbai,Bandra,0,1.0
O01705,S006,P021,Bakery,2026-06-21 17:26:00,2026-06-21 17:36:00,2026-06-21 17:34:48,2026-06-21 17:34:48,8.8,bicycle,0,17,Mumbai,Chembur,1,
O00662,S007,P007,Grocery,2026-06-19 17:24:00,2026-06-19 17:34:00,2026-06-19 17:36:26,2026-06-19 17:36:26,12.433333333333334,bike,1,17,Mumbai,Borivali,0,
O01642,S019,P017,Personal Care,2026-06-17 19:46:00,2026-06-17 19:56:00,2026-06-17 19:54:15,2026-06-17 19:54:15,8.25,bike,0,19,Bengaluru,Yelahanka,1,
O00550,S001,P031,Dairy,2026-06-18 09:47:00,2026-06-18 09:57:00,2026-06-18 09:53:12,2026-06-18 09:53:12,6.2,bike,0,9,Mumbai,Andheri,1,0.0
O01120,S005,P055,Beverages,2026-06-01 19:18:00,2026-06-01 19:28:00,2026-06-01 19:32:07,2026-06-01 19:32:07,14.116666666666667,bike,1,19,Mumbai,Malad,0,1.0
O00322,S013,P011,Dairy,2026-06-09 11:31:00,2026-06-09 11:41:00,2026-06-09 11:36:28,2026-06-09 11:36:28,5.466666666666667,bike,0,11,Bengaluru,Whitefield,1,
